name,location,email,rating,review_count,url,phone_clean,has_email,price,city,region,city_key
Ayam Bakar Primarasa Dr. Soetomo,"Jl. Dr Soetomo no. 76, Surabaya 60264 Indonesia",,4.7,517.0,https://www.tripadvisor.com/Restaurant_Review-g297715-d12019986-Reviews-Ayam_Bakar_Primarasa_Dr_Soetomo-Surabaya_East_Java_Java.html,+62 31 5621112,,,Surabaya,Indonesia,Surabaya
209 Dining,"Jl. HR Muhammad No. 31 Vasa Hotel Surabaya, Surabaya 60189 Indonesia",,4.9,1310.0,https://www.tripadvisor.com/Restaurant_Review-g297715-d12083400-Reviews-209_Dining-Surabaya_East_Java_Java.html,+62 31 7301888,,,Surabaya,Indonesia,Surabaya
Ayam Bakar Primarasa Ahmad Yani,"Jl. Ahmad Yani no. 166, Surabaya 60235 Indonesia",,4.7,497.0,https://www.tripadvisor.com/Restaurant_Review-g297715-d12327473-Reviews-Ayam_Bakar_Primarasa_Ahmad_Yani-Surabaya_East_Java_Java.html,+62 31 8298668,,,Surabaya,Indonesia,Surabaya
Warung Bu Kris,"Jl. Abdul Wahab no. 1 Siamin Ruko Villa Bukit Mas, RO-01, Surabaya 60225 Indonesia",,4.1,579.0,https://www.tripadvisor.com/Restaurant_Review-g297715-d1587007-Reviews-Warung_Bu_Kris-Surabaya_East_Java_Java.html,+62 31 5611010,,,Surabaya,Indonesia,Surabaya
Layar Seafood,"Jl. Manyar Kertoarjo no. 62, Surabaya Indonesia",,4.3,1010.0,https://www.tripadvisor.com/Restaurant_Review-g297715-d1633203-Reviews-Layar_Seafood-Surabaya_East_Java_Java.html,+62 31 5683716,,,Surabaya,Indonesia,Surabaya
Djaman Doeloe Resto & Bar,"Jl. Puncak Indah Lontar No.2 Four Points by Sheraton Surabaya, Surabaya 60216 Indonesia",,4.9,1458.0,https://www.tripadvisor.com/Restaurant_Review-g297715-d19806983-Reviews-Djaman_Doeloe_Resto_Bar-Surabaya_East_Java_Java.html,+62 31 99150000,,,Surabaya,Indonesia,Surabaya
Ayam Bakar Primarasa Kusuma Bangsa,"Jl. Kusuma Bangsa no. 3A, Surabaya 60272 Indonesia",,4.7,835.0,https://www.tripadvisor.com/Restaurant_Review-g297715-d2167753-Reviews-Ayam_Bakar_Primarasa_Kusuma_Bangsa-Surabaya_East_Java_Java.html,+62 31 5313000,,,Surabaya,Indonesia,Surabaya
Magnolia Restaurant,"Jalan Puncak Indah Jl. Raya Lontar No.2, Westin Pakuwon Mall Surabaya, Surabaya 60216 Indonesia",,4.9,1500.0,https://www.tripadvisor.com/Restaurant_Review-g297715-d23901200-Reviews-Magnolia_Restaurant-Surabaya_East_Java_Java.html,+62 31 29710000,,,Surabaya,Indonesia,Surabaya
Nagano Japanese Restaurant,"Jl. Mayjen HR. Muhammad No.31 Vasa Hotel Surabaya, Surabaya 60181 Indonesia",,5.0,632.0,https://www.tripadvisor.com/Restaurant_Review-g297715-d26300629-Reviews-Nagano_Japanese_Restaurant-Surabaya_East_Java_Java.html,+62 31 7301888,,,Surabaya,Indonesia,Surabaya
Bu Rudy Dharmahusada,"Jl. Dharmahusada No. 144, Surabaya 60285 Indonesia",,4.0,561.0,https://www.tripadvisor.com/Restaurant_Review-g297715-d3451355-Reviews-Bu_Rudy_Dharmahusada-Surabaya_East_Java_Java.html,+62 812-3456-5110,,,Surabaya,Indonesia,Surabaya
Kafe Bromo,"Jalan Embong Malang 25-31, Surabaya 60261 Indonesia",,4.9,976.0,https://www.tripadvisor.com/Restaurant_Review-g297715-d7063382-Reviews-Kafe_Bromo-Surabaya_East_Java_Java.html,+62 31 5468000,,,Surabaya,Indonesia,Surabaya
Kawi Lounge,"Jl. Embong Malang 25-31 Sheraton Surabaya Hotel & Towers, Surabaya 60261 Indonesia",,4.9,616.0,https://www.tripadvisor.com/Restaurant_Review-g297715-d7063392-Reviews-Kawi_Lounge-Surabaya_East_Java_Java.html,+62 31 5468000,,,Surabaya,Indonesia,Surabaya
Seventeen Skyview Resto & Lounge,"Jl. Bangka No. 8-18 HARRIS Hotel & Conventions, Surabaya 60281 Indonesia",,4.7,145.0,https://www.tripadvisor.com/Restaurant_Review-g297715-d8780530-Reviews-Seventeen_Skyview_Resto_Lounge-Surabaya_East_Java_Java.html,+62 31 5011100,,,Surabaya,Indonesia,Surabaya
Ayam Bakar Primarasa Manyar Kertoarjo,"Jl. Manyar Kertoarjo no. 78, Surabaya 60285 Indonesia",,4.7,942.0,https://www.tripadvisor.com/Restaurant_Review-g297715-d8794957-Reviews-Ayam_Bakar_Primarasa_Manyar_Kertoarjo-Surabaya_East_Java_Java.html,+62 31 5947668,,,Surabaya,Indonesia,Surabaya
Zunfthaus zur Waag,"Muensterhof 8, Zurich 8001 Switzerland",,4.6,537.0,https://www.tripadvisor.com/Restaurant_Review-g188113-d1014585-Reviews-Zunfthaus_zur_Waag-Zurich.html,+41 44 216 99 66,,,Zurich,Switzerland,Zurich
Restaurant Volkshaus,"Stauffacherstrasse 60, Zurich 8004 Switzerland",,3.6,321.0,https://www.tripadvisor.com/Restaurant_Review-g188113-d1101195-Reviews-Restaurant_Volkshaus-Zurich.html,+41 44 242 11 55,,,Zurich,Switzerland,Zurich
Ristorante La Pasta,"Niederdorfstrasse 80, Zurich 8001 Switzerland",,4.5,1305.0,https://www.tripadvisor.com/Restaurant_Review-g188113-d1219276-Reviews-Ristorante_La_Pasta-Zurich.html,+41 44 740 20 00,,,Zurich,Switzerland,Zurich
Iberia Tapas,"Albisriederstrasse 16, Zurich 8003 Switzerland",,4.7,317.0,https://www.tripadvisor.com/Restaurant_Review-g188113-d17567168-Reviews-Iberia_Tapas-Zurich.html,+41 44 493 40 40,,,Zurich,Switzerland,Zurich
Restaurant Bar Helvetia,"Stauffacherquai 1, Zurich 8004 Switzerland",,4.3,368.0,https://www.tripadvisor.com/Restaurant_Review-g188113-d1878916-Reviews-Restaurant_Bar_Helvetia-Zurich.html,+41 44 297 99 99,,,Zurich,Switzerland,Zurich
Restaurant Weisses Rössli,"Bederstrasse 96, Zurich 8002 Switzerland",,4.7,468.0,https://www.tripadvisor.com/Restaurant_Review-g188113-d2147920-Reviews-Restaurant_Weisses_Rossli-Zurich.html,+41 44 212 63 00,,,Zurich,Switzerland,Zurich
ViCAFE Kweer,"Spitalgasse 14, Zurich 8001 Switzerland",,4.7,6.0,https://www.tripadvisor.com/Restaurant_Review-g188113-d26811021-Reviews-ViCAFE_Kweer-Zurich.html,+41 44 548 01 55,,,Zurich,Switzerland,Zurich
La Fonte,"Duebendorfstrasse 223, Zurich 8051 Switzerland",,4.8,2481.0,https://www.tripadvisor.com/Restaurant_Review-g188113-d6212120-Reviews-La_Fonte-Zurich.html,+41 44 321 91 51,,,Zurich,Switzerland,Zurich
Haus zum Rüden,"Limmatquai 42, Zurich 8001 Switzerland",,4.7,350.0,https://www.tripadvisor.com/Restaurant_Review-g188113-d697845-Reviews-Haus_zum_Ruden-Zurich.html,+41 44 261 95 66,,,Zurich,Switzerland,Zurich
Haus Hiltl,"Sihlstrasse 28, Zurich 8001 Switzerland",,4.4,4032.0,https://www.tripadvisor.com/Restaurant_Review-g188113-d697846-Reviews-Haus_Hiltl-Zurich.html,+41 44 227 70 00,,,Zurich,Switzerland,Zurich
Zeughauskeller,"Bahnhofstrasse 28A, Zurich 8001 Switzerland",,4.1,5574.0,https://www.tripadvisor.com/Restaurant_Review-g188113-d697919-Reviews-Zeughauskeller-Zurich.html,+41 44 220 15 15,,,Zurich,Switzerland,Zurich
Restaurant Swiss Chuchi,"Rosengasse 10 Hotel Adler, Zurich 8001 Switzerland",,4.2,4097.0,https://www.tripadvisor.com/Restaurant_Review-g188113-d799636-Reviews-Restaurant_Swiss_Chuchi-Zurich.html,+41 44 266 96 66,,,Zurich,Switzerland,Zurich
Kronenhalle,"Raemistrasse 4, Zurich 8001 Switzerland",,4.2,1444.0,https://www.tripadvisor.com/Restaurant_Review-g188113-d952551-Reviews-Kronenhalle-Zurich.html,+41 44 262 99 00,,,Zurich,Switzerland,Zurich
Lakhori-Haveli Dharampura,"2293 Gali Guliyan Delhi-6, New Delhi 110006 India",,4.5,279.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d10032784-Reviews-Lakhori_Haveli_Dharampura-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 11 4909 1777,,,New,India,Delhi
L'Osteria Bella,"Asset Area 12, Aero City Hospitality District Holiday Inn New Delhi International Airport, New Delhi 110037 India",,4.9,1263.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d10500883-Reviews-L_Osteria_Bella-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 70427 94540,,,New,India,Delhi
The Hangar Lounge & Bar,"Aerocity Holiday Inn, Lobby level, New Delhi 110037 India",,5.0,1170.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d10583948-Reviews-The_Hangar_Lounge_Bar-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 11 4222 2025,,,New,India,Delhi
AnnaMaya,"Aerocity, Asset No. 1, New Delhi 110037 India",,4.9,3275.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d11928132-Reviews-AnnaMaya-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 85888 04222,,,New,India,Delhi
Juniper Bar,"Aerocity 1 Asset No, New Delhi 110002 India",,4.9,630.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d12245642-Reviews-Juniper_Bar-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 72900 71277,,,New,India,Delhi
Kheer at Roseate House,"Asset 10, Hospitality District Aerocity Roseate House, New Delhi 110037 India",,4.9,1413.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d13128242-Reviews-Kheer_at_Roseate_House-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 11 7155 8800,,,New,India,Delhi
Indian Accent,"The Lodhi, Lodhi Road, New Delhi 110065 India",,4.6,2534.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d1417229-Reviews-Indian_Accent-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 11 6617 5151,,,New,India,Delhi
Raajsik,"National Highway 48, Rajokri Rd Umrao Hotels and Resorts, New Delhi 110037 India",,5.0,1168.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d14188340-Reviews-Raajsik-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 11 4770 7065,,,New,India,Delhi
Varq,"1 Man Singh Road The Taj Mahal Hotel, New Delhi 110001 India",,4.6,793.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d1418883-Reviews-Varq-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 11 2302 6162,,,New,India,Delhi
The Imperial Spice,"M Block-89/90 Connaught Place, New Delhi 110001 India",,4.8,417.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d14660175-Reviews-The_Imperial_Spice-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 72240 20202,,,New,India,Delhi
HOP House OF Proteins,"Malviya Nagar SHOP NO 33 Corner Market, New Delhi 110017 India",,5.0,138.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d17395702-Reviews-HOP_House_OF_Proteins-New_Delhi_National_Capital_Territory_of_Delhi.html,,,,New,India,Delhi
Dr.Zombie,"C-35, Inner Circle. Connaught Place, New Delhi 110001 India",,4.9,342.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d18274487-Reviews-Dr_Zombie-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 69090 90905,,,New,India,Delhi
Baluchi,"Connaught Place 2nd Floor Near Modern School, New Delhi 110001 India",,4.7,876.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d1830596-Reviews-Baluchi-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 11 4444 7777,,,New,India,Delhi
Daryaganj Restaurant (Connaught Place),"Parliment Street No.11, Regal Building, New Delhi 110001 India",,4.6,188.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d19750740-Reviews-Daryaganj_Restaurant_Connaught_Place-New_Delhi_National_Capital_Territory_of_Del.html,+91 93557 91947,,,New,India,Delhi
The Connaught Bar,"G-59 Connaught Circus Radisson Blu Marina Hotel Connaught Place, New Delhi 110001 India",,5.0,255.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d19939269-Reviews-The_Connaught_Bar-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 92055 51906,,,New,India,Delhi
Syrah,"Ring Rd, Bhikaji Cama Place, Rama Krishna Puram Open Air Pool Side, Hyatt Regency Delhi, New Delhi 110066 India",,4.9,729.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d23001144-Reviews-Syrah-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 11 6677 1407,,,New,India,Delhi
Adrift Kaya New Delhi,"Asset Area 4, Hospitality District Near Indra Gandhi International Airport, New Delhi 110037 India",,5.0,739.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d23946908-Reviews-Adrift_Kaya_New_Delhi-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 85274 88127,,,New,India,Delhi
VAHDAM India Tea Room,"Khan Market Ground Floor, Shop No. 2B, New Delhi 110003 India",,5.0,162.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d26579637-Reviews-VAHDAM_India_Tea_Room-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 11 4107 3406,,,New,India,Delhi
ChaoBella,"Plot No. 1, Community Centre Lobby Level, Crowne Plaza New Delhi Okhla, New Delhi 110020 India",,4.9,666.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d3958482-Reviews-ChaoBella-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 11 4646 2000,,,New,India,Delhi
"Edesia, Crowne Plaza New Delhi Okhla","Plot No. 1, Community Centre, Phase - 1, Crowne Plaza, New Delhi 110020 India",,4.9,2101.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d4462993-Reviews-Edesia_Crowne_Plaza_New_Delhi_Okhla-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 95829 44897,,,New,India,Delhi
NYC,"National Highway 8 Radisson Blu Plaza Hotel, Delhi Airport, Near Mahipalpur Extension, Block R, Mahipalpur Village, New Delhi 110037 India",,4.9,1558.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d4787788-Reviews-NYC-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 98991 15508,,,New,India,Delhi
Café,"Ring Road Hyatt Regency Delhi, New Delhi 110066 India",,4.9,1066.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d5069632-Reviews-Cafe-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 11 6677 1306,,,New,India,Delhi
Infinity,"13 B Mayur Vihar Lobby Level Crowne Plaza Hotel, New Delhi 110091 India",,4.9,1179.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d5069812-Reviews-Infinity-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 11 4110 2222,,,New,India,Delhi
"Kiyan, The Roseate","National Highway 8, New Delhi 110037 India",,4.9,1369.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d5488821-Reviews-Kiyan_The_Roseate-New_Delhi_National_Capital_Territory_of_Delhi.html,,,,New,India,Delhi
Dvar Indian Restaurant,"Blu 1st Floor Radisson, New Delhi 110075 India",,4.8,790.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d5964281-Reviews-Dvar_Indian_Restaurant-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 78383 38833,,,New,India,Delhi
Spice Art,"Twin District Centre Crowne Plaza New Delhi Rohini, an IHG Hotel, New Delhi 110085 India",,4.9,840.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d6216391-Reviews-Spice_Art-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 11 4488 4488,,,New,India,Delhi
K3,"Asset Area 4 - Hospitality District Delhi Aerocity, New Delhi 110037 India",,4.8,2658.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d6352484-Reviews-K3-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 11 4521 2121,,,New,India,Delhi
Level 2,"2nd Floor D Outer Ring Road Outer Ring Road, Paschim Vihar, New Delhi 110033 India",,4.8,423.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d6510927-Reviews-Level_2-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 92052 76723,,,New,India,Delhi
Polo Lounge,"Hyatt Regency, Ground Floor, Ring Road Bhikaji Cama Place, New Delhi 110066 India",,4.9,334.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d6856891-Reviews-Polo_Lounge-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 11 6677 1314,,,New,India,Delhi
Hauz Khas Social,"Hauz Khas Tank Plot 9A & 12 Hauz Khas Village, Deer Park, New Delhi 110016 India",,4.3,749.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d6967932-Reviews-Hauz_Khas_Social-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 92280 35641,,,New,India,Delhi
Tamra,"19 Ashoka Road Shangri - La's - Eros Hotel Level One, New Delhi 110001 India",,4.9,3538.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d7680723-Reviews-Tamra-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 11 4119 1010,,,New,India,Delhi
Bukhara,"Diplomatic Enclave Sardar Patel Marg ITC Maurya, a Luxury Collection Hotel, New Delhi, New Delhi 110021 India",,4.4,4757.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d776354-Reviews-Bukhara-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 11 2611 2233,,,New,India,Delhi
The Great Kabab Factory,"Corporate Floor, Radisson Blu Plaza hotel NH-8, Near Mahipalpur Extenson Nh 8, New Delhi 110037 India",,4.8,1748.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d785303-Reviews-The_Great_Kabab_Factory-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 11 2677 9191,,,New,India,Delhi
Gulati,"Shop No. 6, Shri Barda Ukil Marg Near Pandara Road Post Office, New Delhi 110003 India",,4.4,2251.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d790553-Reviews-Gulati-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 11 2338 8836,,,New,India,Delhi
R - The Lounge,"Radisson Blu Plaza, Lobby Level, National Highway 8, Mahipalpur, New Delhi India",,4.9,574.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d8031969-Reviews-R_The_Lounge-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 11 2677 9191,,,New,India,Delhi
Sidewalk,"Ring Rd Hyatt Regency 2 Hotel, Bhikaji Cama Place, New Delhi 110066 India",,4.9,686.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d8032333-Reviews-Sidewalk-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 11 6677 1304,,,New,India,Delhi
Thyme,"National Highway 48, Rajokri Rd D Block, 6:Samalkha, New Delhi 110037 India",,4.9,2271.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d8052069-Reviews-Thyme-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 11 4770 7070,,,New,India,Delhi
Andhra Pradesh Bhavan,"1 Ashoka Road Near India Gate, New Delhi 110001 India",,4.2,837.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d808457-Reviews-Andhra_Pradesh_Bhavan-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 11 2338 2032,,,New,India,Delhi
Ama Café | Majnu Ka Tilla,"1st Floor 6 House No Majnu Ka Tilla, New Aruna Nagar, New Delhi 110054 India",,4.8,359.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d8117471-Reviews-Ama_Cafe_Majnu_Ka_Tilla-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 92891 08826,,,New,India,Delhi
Karim's,"955, Shyam Lal Rd Near Jama Masjid, New Delhi 110006 India",,4.0,3216.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d815173-Reviews-Karim_s-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 11 2326 4981,,,New,India,Delhi
Mosaic,"Sector 10 Lobby Level Crowne Plaza Twin District Centre, Rohini, New Delhi 110085 India",,5.0,1876.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d8703583-Reviews-Mosaic-New_Delhi_National_Capital_Territory_of_Delhi.html,91-11-44884488(4470),,,New,India,Delhi
Mister Chai,"19 Ashoka Road Connaught Place, New Delhi 110001 India",,4.9,982.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d9461403-Reviews-Mister_Chai-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 11 4119 1020,,,New,India,Delhi
Suruchi Restaurant,"Ground Floor 15a 56 Ajmal Khan Road Opposite Lane to Roopak Store, Ajmal Khan Road, New Delhi 110005 India",,4.7,812.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d948516-Reviews-Suruchi_Restaurant-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 11 4500 0225,,,New,India,Delhi
Viva - All Day Dining,"Asset Area 12, Hospitality District Holiday Inn New Delhi Int'L Airport, an IHG Hotel, Aerocity, New Delhi 110037 India",,4.9,1451.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d9581778-Reviews-Viva_All_Day_Dining-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 11 4222 2000,,,New,India,Delhi
Shang Palace,"19 Ashoka Road Lobby Level Connaught Place, New Delhi 110001 India",,4.9,1643.0,https://www.tripadvisor.com/Restaurant_Review-g304551-d9842401-Reviews-Shang_Palace-New_Delhi_National_Capital_Territory_of_Delhi.html,+91 11 4119 1040,,,New,India,Delhi
